1,37957159,T,135,400100
2,34249080,T,100,406300
3,34322915,T,200,406800
4,34346135,T,500,405900
5,34361259,T,100,405700
6,34376502,T,100,404800
7,34531502,T,100,403800
8,34536982,T,1,403700
9,34584732,T,100,403400
10,34682421,T,100,404000
11,34832875,T,38,404600
12,35189962,T,100,404600
13,35285300,T,100,403400
14,35525833,T,100,403300
15,35765444,T,1615,403400
16,35777229,T,100,403700
17,35784819,T,34,403800
18,35784819,T,166,403800
19,35867650,T,100,403400
20,35919107,T,300,403500
21,36001069,T,100,403200
22,36042977,T,230,402500
23,36094000,T,800,402700
24,36094000,T,35,402700
25,36175123,T,100,402800
26,36326195,T,100,402400
27,36357910,T,100,402400
28,36373652,T,200,402300
29,36606510,T,100,402500
30,37320874,T,100,400800
31,37371021,T,100,400700
32,37468272,T,100,400400
33,37473215,T,100,400500
34,39160664,T,240,399000
35,39170465,T,2260,399000
36,37636519,T,100,400600
37,39466050,T,200,397900
38,39466050,T,48,397900
39,37807565,T,323,400600
40,37957159,T,100,400100
41,37939363,T,100,400300
42,39563350,T,100,397100
43,38259837,T,100,400500
44,38295307,T,91,400400
45,38400653,T,100,400300
46,38710266,T,99,399400
47,38710267,T,101,399400
48,38729081,T,50,399300
49,38788070,T,100,400100
50,38957975,T,1,399600
51,39186962,T,200,398800
52,39014964,T,52,399200
53,39017005,T,248,399200
54,39017005,T,200,399200
55,39159181,T,100,399100
56,39182763,T,1500,399000
57,39244576,T,100,398700
58,39264981,T,100,398300
59,39271646,T,400,398100
60,39273941,T,400,398400
61,39343678,T,100,398400
62,39303786,T,900,398100
63,39412208,T,400,398700
64,39540350,T,1100,397600
65,39601090,T,100,396600
66,39599803,T,100,396900
67,39601100,T,300,396400
68,39613353,T,100,396200
69,39621679,T,100,396300
70,39784095,T,100,398300
71,40094670,T,100,398900
72,40137269,T,400,399300
73,40239012,T,100,399400
74,40442121,T,400,399500
75,41074981,T,142,398700
76,40983023,T,100,399100
77,41111200,T,100,398600
78,41243742,T,1300,398600
79,41243744,T,900,398600
80,41331263,T,100,398800
81,41434860,T,100,398900
82,42100967,T,100,398600
83,42053730,T,100,398800
84,42078399,T,100,398800
85,42279088,T,500,398200
86,42964764,T,100,398600
87,46960277,T,100,399300
88,42706866,T,400,398300
89,42986596,T,300,398700
90,43077095,T,600,398300
91,43225031,T,100,398400
92,43237413,T,1500,398400
93,43464589,T,26,397800
94,43550518,T,200,397400
95,43550519,T,200,397400
96,44041515,T,100,397800
97,44077838,T,100,397800
98,44449597,T,300,397800
99,44631833,T,100,398300
100,44838452,T,100,398300
101,44802764,T,300,398000
102,45012013,T,100,398400
103,45185134,T,100,399100
104,45826193,T,100,398500
105,45924737,T,500,398500
106,46042481,T,5,398400
107,46073361,T,217,398300
108,46075665,T,300,398300
109,46281102,T,400,398400
110,48625547,T,400,398500
111,47051948,T,150,399500
112,47554748,T,210,399500
113,47358189,T,100,399300
114,47550164,T,100,399300
115,47545898,T,100,399200
116,47630119,T,100,399500
117,48179414,T,100,399900
118,48224993,T,168,400000
119,48229351,T,545,400000
120,48315911,T,387,400000
121,48289004,T,300,399900
122,48380395,T,100,399900
123,48399160,T,100,399700
124,48401307,T,100,399700
125,48401307,T,100,399700
126,48401308,T,100,399700
127,48426763,T,400,399500
128,48450790,T,100,399500
129,48698439,T,100,398200
130,48725481,T,200,398100
131,48765580,T,600,398400
132,48820797,T,100,398800
133,48933056,T,200,398600
134,48987470,T,18,398700
135,49041097,T,22,398900
136,49164353,T,100,398900
137,49196254,T,200,399100
138,49683087,T,100,399400
139,49765490,T,100,399100
140,49837236,T,200,399000
141,49839349,T,300,399000
142,49901989,T,100,399100
143,50014393,T,1,399200
144,50193355,T,100,399200
145,50540312,T,387,399100
146,50585459,T,400,399100
147,50585459,T,200,399100
148,51118142,T,100,399400
149,51146915,T,100,399200
150,51224767,T,300,399200
151,51226384,T,100,399200
152,51301286,T,500,398800
153,51600435,T,100,398800
154,51949427,T,100,399300
155,51960767,T,100,399200
156,52000730,T,126,399300
157,52000851,T,51,399300
158,52000854,T,51,399300
159,52043190,T,300,399800
160,52142820,T,100,400000
161,52514120,T,300,399800
162,52338992,T,100,399400
163,52380875,T,200,399700
164,52653451,T,100,399600
165,52715357,T,400,399600
166,52747213,T,200,399200
167,52747213,T,200,399200
168,52750507,T,100,399200
169,53534254,T,200,399700
170,53534299,T,100,399700
171,53549290,T,200,399900
172,53760197,T,100,400300
173,53799519,T,91,400300
174,53799519,T,9,400300
175,54056574,T,300,399800
176,54901756,T,100,399000
177,54904425,T,5,399000
178,55031552,T,100,399300
179,55062260,T,500,399200
180,55090535,T,200,399200
181,55258616,T,600,399100
182,55454622,T,346,399300
183,55279704,T,500,399100
184,55773972,T,500,399300
185,55779808,T,100,399200
186,55880898,T,82,399300
187,56059790,T,100,399300
188,56089959,T,200,399600
189,56307974,T,100,399400
190,56348116,T,100,399300
191,57000329,T,200,398800
192,56887511,T,200,399300
193,57000329,T,100,398800
194,56914456,T,100,399500
195,56940963,T,200,399500
196,56956969,T,300,399400
197,57000099,T,100,399000
198,56991764,T,800,399100
199,57060629,T,12,398800
200,57062214,T,188,398800
201,57060085,T,100,398900
202,57137146,T,44,398800
203,57137147,T,156,398800
204,57182737,T,200,398800
205,57200012,T,1800,399000
206,57205140,T,300,399000
207,57210617,T,84,399000
208,57211369,T,100,399000
209,57214325,T,16,399000
210,57297791,T,500,398900
211,57321424,T,300,399000
212,57377890,T,200,399100
