1,34213273,T,100,382100
2,34491025,T,100,381500
3,34590852,T,100,380500
4,34636374,T,200,380700
5,34726285,T,100,381500
6,34731452,T,100,381500
7,34916108,T,400,380400
8,34916098,T,100,380600
9,35026448,T,200,380300
10,35928813,T,200,379600
11,35173930,T,400,380200
12,35177037,T,100,380200
13,35360718,T,200,380800
14,35376966,T,118,380300
15,35667459,T,171,380300
16,35667459,T,100,380300
17,35667461,T,29,380300
18,35853540,T,200,380400
19,35853540,T,1,380400
20,35928814,T,200,379600
21,35928940,T,142,379500
22,35928945,T,158,379500
23,35939503,T,100,379800
24,35939505,T,200,379800
25,36059309,T,100,380100
26,36198320,T,300,379700
27,36332799,T,200,380100
28,36406159,T,99,380400
29,36406166,T,1,380400
30,36491854,T,300,380400
31,36458326,T,200,380200
32,36559517,T,195,380400
33,36559518,T,100,380400
34,36559518,T,105,380400
35,36584422,T,400,380300
36,36667013,T,200,380800
37,36724071,T,400,380400
38,36858857,T,300,380000
39,36900530,T,400,380000
40,37009863,T,300,379900
41,37089541,T,200,379500
42,37813969,T,100,380000
43,37885586,T,400,380000
44,37927887,T,100,379900
45,37986105,T,100,380000
46,38030093,T,1600,380400
47,38097896,T,100,380100
48,38131920,T,100,380100
49,38341355,T,341,380700
50,38360161,T,32,380700
51,38360164,T,500,380600
52,38570159,T,200,380800
53,38631414,T,600,381000
54,38784813,T,100,380900
55,38846715,T,200,380900
56,38978520,T,100,380400
57,39083898,T,200,380400
58,39604221,T,100,380400
59,39965200,T,200,380500
60,40438766,T,200,380600
61,40590658,T,600,380300
62,41144027,T,700,380300
63,47598651,T,100,380200
64,42053894,T,600,379900
65,42336813,T,100,380000
66,44119714,T,645,379400
67,44396745,T,200,379800
68,44491846,T,100,379800
69,44820253,T,400,379800
70,44902475,T,200,380000
71,45875140,T,372,379800
72,45564235,T,100,380000
73,46137896,T,200,379800
74,46293994,T,200,379800
75,47506320,T,200,380000
76,47717050,T,200,380300
77,47742998,T,100,380300
78,47742999,T,200,380300
79,48443491,T,400,380000
80,48601252,T,200,380000
81,48760161,T,200,379900
82,48760162,T,200,379900
83,48760165,T,100,379900
84,49242803,T,75,379900
85,50070929,T,100,379700
86,50193499,T,300,379700
87,51501526,T,300,379700
88,51949789,T,100,379900
89,52053765,T,266,380000
90,54334083,T,100,380100
91,54351634,T,1,380100
92,55773507,T,100,380300
93,55274959,T,200,380100
94,55274959,T,400,380100
95,56233017,T,100,380600
96,56535479,T,200,380500
97,56652796,T,200,380300
98,56719433,T,645,380400
99,56719433,T,591,380400
100,56719798,T,609,380400
101,57171697,T,922,380800
102,57173909,T,139,380800
103,57173911,T,100,380800
104,57416364,T,200,381300
105,57517348,T,100,381300
106,57517348,T,100,381300
107,57555979,T,200,381300
108,34232348,T,100,382500
109,34336346,T,100,382000
110,34536384,T,100,381400
111,34616349,T,50,380600
112,34617034,T,208,380600
113,34617035,T,300,380600
114,34617035,T,100,380600
115,34619901,T,300,380600
116,34619905,T,600,380600
117,34619920,T,400,380600
118,34691465,T,200,381200
119,34714400,T,100,381400
120,34714403,T,100,381400
121,34714408,T,100,381400
122,34716809,T,100,381400
123,34757141,T,100,381400
124,34753474,T,100,381700
125,34813694,T,200,380800
126,35131534,T,200,380400
127,35042682,T,400,381200
128,35207541,T,100,380300
129,35295116,T,50,380900
130,35695275,T,50,380500
131,35810205,T,100,380600
132,35853540,T,169,380400
133,35851153,T,100,380200
134,35865452,T,200,380200
135,35967239,T,100,380100
136,36280622,T,100,380000
137,36336444,T,200,380400
138,36350402,T,200,380400
139,36649002,T,200,380800
140,36702818,T,100,380300
141,36833708,T,100,380000
142,36849291,T,1300,380000
143,36940382,T,100,379800
144,37334403,T,200,379900
145,37791656,T,100,379800
146,37827001,T,100,379900
147,38075164,T,100,380200
148,38076362,T,100,380200
149,38258221,T,100,380300
150,38360169,T,200,380600
151,38632327,T,100,381000
152,38706759,T,200,380700
153,38725071,T,500,380600
154,38846717,T,100,380900
155,39030539,T,1100,380500
156,39873204,T,100,380600
157,39912599,T,200,380500
158,39994853,T,94,380500
159,39994861,T,6,380500
160,44100683,T,200,379400
161,40823176,T,100,380200
162,43250325,T,200,379600
163,41988104,T,100,380200
164,41988104,T,83,380200
165,44902476,T,100,380000
166,45563844,T,100,380000
167,46918264,T,100,379700
168,47506320,T,100,380000
169,47284640,T,100,379900
170,47998177,T,800,380200
171,49023837,T,200,379800
172,49023853,T,100,379800
173,49028666,T,200,379800
174,50533434,T,100,379900
175,50690735,T,100,380000
176,51473092,T,5,379700
177,52382092,T,2971,379800
178,52382093,T,112,379800
179,52382094,T,100,379800
180,52382094,T,1600,379800
181,52382110,T,5217,379800
182,55976284,T,100,380400
183,53685085,T,200,380100
184,53499447,T,300,380200
185,54334083,T,200,380100
186,57371263,T,100,381100
187,34214264,T,100,382100
188,34473929,T,500,381700
189,34490993,T,100,381700
190,34533938,T,400,381500
191,34563407,T,2400,381000
192,34609468,T,500,380400
193,34689037,T,64,381100
194,34765045,T,136,381100
195,34916139,T,100,380300
196,34916554,T,500,380000
197,35232097,T,200,380600
198,35342637,T,88,380600
199,35513394,T,400,380400
200,35797346,T,100,380600
201,35747838,T,200,380400
202,35851152,T,13,380200
203,35851152,T,100,380200
204,35851153,T,187,380200
205,35923799,T,200,380000
206,36584422,T,100,380300
207,37189323,T,100,379500
208,37289536,T,300,379500
209,37435989,T,200,379700
210,37436001,T,200,379700
211,37846368,T,200,380100
212,37986105,T,200,380000
213,38131586,T,200,380100
214,38295009,T,100,380500
215,38698455,T,80,380700
216,38867884,T,100,381000
217,39759083,T,100,380700
218,40173953,T,150,380500
219,40191637,T,100,380500
220,40443129,T,600,380500
221,40443129,T,344,380500
222,40438766,T,200,380600
223,41144084,T,600,380400
224,41144027,T,200,380300
225,41487007,T,100,379800
226,42001130,T,200,380200
227,42928675,T,100,379800
228,42503236,T,200,380000
229,44820253,T,100,379800
230,47598605,T,338,380100
231,45895273,T,75,379700
232,46277299,T,300,379900
233,47012881,T,300,379800
234,47018555,T,100,379900
235,47771188,T,100,380400
236,48328212,T,100,380000
237,48333239,T,100,380000
238,48647193,T,100,380000
239,50536966,T,200,379900
240,50668401,T,100,379900
241,51405396,T,400,379800
242,51501526,T,400,379700
243,52615347,T,200,379900
244,52808494,T,100,380200
245,53397275,T,100,380100
246,54033898,T,200,380100
247,54108974,T,100,380000
248,54305707,T,645,380000
249,54493009,T,100,380000
250,54487347,T,100,380200
251,55568614,T,564,380200
252,56648010,T,24,380300
253,56652796,T,76,380300
254,56198703,T,300,380600
255,56445086,T,1,380600
256,56719801,T,100,380400
257,57410127,T,100,381100
258,57421908,T,100,381300
259,57421908,T,7,381300
260,57474462,T,75,381400
261,57475394,T,25,381400
262,57517348,T,100,381300
263,34257920,T,99,381500
264,34258876,T,100,381500
265,34258881,T,60,381500
266,34406188,T,819,381500
267,34491010,T,122,381500
268,34324460,T,100,381700
269,34576542,T,200,380300
270,34789297,T,300,380700
271,34923560,T,200,379600
272,35053298,T,200,380900
273,35224703,T,100,380400
274,35888975,T,50,380000
275,35360723,T,200,380700
276,35362035,T,200,380500
277,35445364,T,200,380700
278,35507784,T,200,380300
279,35853538,T,400,380400
280,35853668,T,50,380500
281,35985336,T,100,380400
282,36023401,T,100,380200
283,36023409,T,100,380200
284,36121415,T,73,379700
285,36121415,T,27,379700
286,36127746,T,100,379700
287,36496650,T,100,380400
288,36559519,T,100,380400
289,36805219,T,400,379900
290,36918753,T,300,380000
291,37066993,T,100,379800
292,37096451,T,300,379400
293,37096451,T,700,379400
294,37096451,T,6,379400
295,37457893,T,100,379700
296,37575807,T,100,379900
297,37605805,T,100,380000
298,37605806,T,100,380000
299,38074610,T,51,380100
300,38074611,T,49,380100
301,38074633,T,169,380100
302,38289147,T,100,380600
303,38422986,T,100,380900
304,38418466,T,100,380800
305,38355794,T,100,380600
306,38692455,T,600,380700
307,38688930,T,500,380800
308,38632327,T,100,381000
309,41402595,T,100,379600
310,41000017,T,600,380200
311,41254997,T,200,379900
312,41487007,T,100,379800
313,43773499,T,200,379800
314,44973096,T,100,379800
315,47696482,T,100,380200
316,48588415,T,21,379900
317,48599060,T,179,379900
318,48673694,T,200,379900
319,50687424,T,648,380000
320,50690425,T,352,380000
321,49023837,T,100,379800
322,49228361,T,200,379900
323,50129616,T,900,379800
324,49895481,T,300,379700
325,51405396,T,100,379800
326,51582002,T,600,379800
327,51582002,T,100,379800
328,52649396,T,1000,380000
329,53091079,T,200,380000
330,54033898,T,100,380100
331,55525161,T,100,380200
332,55976090,T,100,380300
333,56177451,T,992,380600
334,56179362,T,8,380600
335,56184725,T,100,380600
336,56229560,T,300,380600
337,56471026,T,100,380600
338,56719419,T,100,380400
339,56799836,T,100,380600
340,57161136,T,100,380800
341,57370516,T,78,381100
342,57517348,T,500,381300
343,57553543,T,100,381300
344,57586756,T,800,381400
345,57586756,T,728,381400
346,57599998,T,100,381100
347,34305695,T,100,381800
348,34297236,T,200,381700
349,34375324,T,50,382000
350,34668125,T,500,381100
351,34679328,T,1,381300
352,34736238,T,100,381600
353,35040593,T,100,380900
354,35040593,T,100,380900
355,34920360,T,300,380000
356,35142291,T,500,380300
357,35170739,T,200,380100
358,35888975,T,700,380000
359,35656027,T,200,380200
360,35695272,T,400,380500
361,35768406,T,400,380300
362,35813990,T,600,380600
363,57416364,T,400,381300
364,36227813,T,200,379700
365,36360517,T,200,380500
366,36858624,T,300,380000
367,36989006,T,423,379700
368,36989007,T,277,379700
369,37009863,T,100,379900
370,37419052,T,400,379900
371,37799579,T,100,379800
372,38220299,T,100,380000
373,38220300,T,214,380000
374,38251718,T,500,380200
375,38355520,T,200,380600
376,38722289,T,94,380600
377,38649737,T,100,380900
378,39039132,T,400,380600
379,39049184,T,200,380600
380,39501225,T,100,380200
381,39912599,T,100,380500
382,39942104,T,100,380500
383,41144027,T,200,380300
384,41400126,T,20,379700
385,42118327,T,200,379900
386,42399010,T,100,380000
387,43855632,T,200,379900
388,43931049,T,100,379800
389,45063880,T,200,379800
390,46153328,T,100,379800
391,47506320,T,200,380000
392,47717050,T,100,380300
393,48158738,T,400,380200
394,49675851,T,100,379900
395,51675006,T,83,380000
396,51675036,T,17,380000
397,52669115,T,400,380100
398,53200832,T,100,380000
399,53693088,T,50,380000
400,53757280,T,100,380000
401,53759310,T,62,380000
402,53761492,T,688,380000
403,53761492,T,49,380000
404,54108974,T,100,380000
405,55902719,T,100,380200
406,56140217,T,200,380600
407,56281308,T,900,380500
408,56658236,T,200,380300
409,56974764,T,100,380600
410,57161136,T,200,380800
411,57303698,T,300,381000
412,57410466,T,100,381100
413,57553543,T,200,381300
414,34274690,T,1,381700
415,34491010,T,300,381500
416,34480879,T,100,381600
417,34569527,T,100,380500
418,34646690,T,200,381000
419,34726282,T,100,381500
420,34726283,T,200,381500
421,34726284,T,200,381500
422,34726284,T,200,381500
423,34726284,T,100,381500
424,34916168,T,200,380300
425,35040592,T,5,380800
426,35040596,T,600,381100
427,35103836,T,300,380500
428,35222237,T,100,380400
429,35420389,T,100,380600
430,35528062,T,200,380500
