1,34291114,T,100,379600
2,34470756,T,100,378800
3,34637652,T,100,378900
4,35008471,T,100,378300
5,35009273,T,100,378300
6,35271018,T,200,378900
7,35692644,T,100,379300
8,36112864,T,300,378500
9,36157705,T,700,378500
10,36761992,T,100,377800
11,36783314,T,100,377900
12,36904170,T,200,377900
13,38008242,T,200,377300
14,37129505,T,100,378200
15,37228205,T,2000,378100
16,37336989,T,300,378100
17,37649606,T,100,378000
18,38055011,T,900,377400
19,38172356,T,100,377600
20,38471374,T,345,378300
21,38390334,T,900,378100
22,38411378,T,100,378000
23,38420190,T,400,377900
24,38538780,T,1000,378300
25,38644615,T,1914,378100
26,38674514,T,41,378100
27,38702899,T,1500,378100
28,38752898,T,100,378000
29,39147432,T,300,378100
30,39962119,T,200,378300
31,40650833,T,1500,378100
32,41508733,T,200,378700
33,42033452,T,100,378300
34,42033452,T,100,378300
35,43400219,T,700,378100
36,48746128,T,100,377900
37,43648249,T,2201,378100
38,43648258,T,2899,378100
39,48850279,T,100,377800
40,48627276,T,5000,378300
41,48627276,T,500,378300
42,48627276,T,300,378300
43,49102679,T,400,377800
44,49335678,T,200,377900
45,51780678,T,303,378200
46,51780683,T,50,378200
47,51780684,T,50,378200
48,51780685,T,1000,378200
49,51780687,T,100,378200
50,51851683,T,100,378300
51,52049893,T,100,378200
52,52296935,T,100,378300
53,52502450,T,147,378400
54,52502451,T,1853,378400
55,54760209,T,1400,378100
56,55037899,T,100,378200
57,54993329,T,100,378100
58,55003965,T,30,378100
59,55020317,T,100,378100
60,55022126,T,3170,378100
61,55491241,T,100,378200
62,56135685,T,100,378400
63,56135685,T,100,378400
64,56384915,T,100,378500
65,56384915,T,644,378500
66,56534311,T,431,378500
67,56737085,T,100,378900
68,56800960,T,4400,378800
69,56800960,T,100,378800
70,57177219,T,200,378600
71,57462676,T,100,378100
72,34326200,T,200,379300
73,34428254,T,100,378600
74,34693821,T,100,378700
75,34720332,T,38,378700
76,34753652,T,100,378200
77,34893318,T,400,378400
78,35250942,T,200,378800
79,36325047,T,300,378100
80,36966896,T,500,378100
81,37632194,T,100,378000
82,38051885,T,100,377300
83,38122249,T,1300,377400
84,38458482,T,2902,378200
85,38462849,T,674,378200
86,38464594,T,400,378200
87,38469012,T,1024,378200
88,38805970,T,100,378100
89,38820277,T,700,378200
90,38873809,T,600,378200
91,42895535,T,100,377800
92,39955176,T,600,378300
93,39981832,T,100,378400
94,39981833,T,100,378400
95,41010965,T,100,378100
96,41036135,T,200,378300
97,43138403,T,600,378100
98,43400219,T,200,378100
99,43816151,T,200,378300
100,44052328,T,100,378300
101,45181679,T,85,378600
102,45181679,T,15,378600
103,45672973,T,100,378200
104,46725303,T,100,378300
105,46796205,T,100,378700
106,47830450,T,100,378800
107,48879471,T,1000,377800
108,50785328,T,100,378100
109,52296923,T,100,378300
110,53572864,T,100,378300
111,55143017,T,100,378200
112,55779404,T,2500,378200
113,56327585,T,1000,378400
114,56675916,T,100,378600
115,57315303,T,2500,378400
116,56800960,T,100,378800
117,56980507,T,300,378500
118,57030377,T,100,378600
119,57553570,T,385,378400
120,57553571,T,215,378400
121,34367405,T,15,378700
122,34369028,T,285,378700
123,35742108,T,100,379200
124,35964847,T,100,379100
125,36157705,T,200,378500
126,36295259,T,300,378300
127,36966896,T,2100,378100
128,36966896,T,87,378100
129,37856769,T,200,377600
130,37290749,T,200,378200
131,37449737,T,400,377700
132,37478585,T,100,377900
133,37787380,T,600,377900
134,37974974,T,900,377400
135,38125082,T,150,377500
136,38345587,T,100,378200
137,38411417,T,100,378000
138,38892427,T,2000,378200
139,38969953,T,400,378000
140,39930178,T,1000,378200
141,41144915,T,100,378600
142,41144916,T,4,378600
143,41144921,T,278,378600
144,41403717,T,600,378600
145,43028256,T,100,378100
146,43029797,T,100,378100
147,43032809,T,100,378100
148,43039053,T,200,378100
149,42790959,T,100,378000
150,43265674,T,700,378100
151,43547750,T,2791,378000
152,43547751,T,909,378000
153,43615066,T,100,377900
154,44037399,T,100,378200
155,44336117,T,100,378800
156,46094622,T,100,378300
157,46125084,T,100,378400
158,46731527,T,19,378600
159,46731734,T,14,378600
160,47271228,T,5,378700
161,47398360,T,187,378700
162,48657233,T,100,378300
163,48959921,T,100,377900
164,49335678,T,135,377900
165,49335678,T,100,377900
166,52059056,T,100,378300
167,52059056,T,64,378300
168,52069101,T,100,378300
169,52076409,T,536,378300
170,55779918,T,775,378200
171,55779924,T,325,378200
172,56191925,T,100,378500
173,56903877,T,53,378700
174,56903878,T,47,378700
175,57581010,T,100,378100
176,34204260,T,60,379800
177,34304592,T,100,379600
178,34395923,T,200,378300
179,34486452,T,266,379000
180,34486452,T,600,379000
181,34486455,T,34,379000
182,34592190,T,100,379400
183,34713622,T,200,378700
184,35063345,T,100,378100
185,35284782,T,100,379200
186,35655117,T,100,379400
187,35855009,T,500,378900
188,36022630,T,100,378500
189,36241112,T,5,378500
190,36314708,T,200,378100
191,38333602,T,300,378200
192,37752614,T,50,377800
193,38051885,T,100,377300
194,38312613,T,1344,378100
195,38471374,T,100,378300
196,38872379,T,600,378200
197,38969956,T,100,378000
198,40815715,T,100,378000
199,41010965,T,200,378100
200,41550532,T,200,378700
201,41805739,T,300,378400
202,41658082,T,300,378600
203,41776521,T,100,378500
204,41954314,T,100,378300
205,42202895,T,100,378400
206,42930166,T,100,377900
207,43851634,T,200,378300
208,43908839,T,800,378300
209,44037399,T,300,378200
210,44142940,T,100,378600
211,44148490,T,200,378600
212,44289161,T,100,378600
213,45409274,T,100,378400
214,47063583,T,2494,378700
215,47063583,T,725,378700
216,47066895,T,3781,378700
217,47066895,T,100,378700
218,48460119,T,1079,378400
219,48508320,T,121,378400
220,54624735,T,5580,378100
221,54624735,T,120,378100
222,55491244,T,100,378200
223,56120931,T,800,378400
224,56120931,T,369,378400
225,57592403,T,200,377900
226,57027015,T,100,378500
227,57305639,T,200,378500
228,57536784,T,100,378200
229,57596007,T,81,377900
230,57596018,T,100,377900
231,57596203,T,400,377900
232,57596403,T,19,377900
233,34800317,T,100,378300
234,34847924,T,100,378700
235,35280506,T,200,379000
236,35146813,T,100,378500
237,35884071,T,72,378700
238,36244883,T,200,378500
239,36273807,T,100,378400
240,37014182,T,200,378200
241,37766265,T,1000,377800
242,37787380,T,100,377900
243,37797011,T,200,377900
244,37833340,T,100,377800
245,38496726,T,100,378300
246,38861613,T,400,378300
247,38872379,T,200,378200
248,44323965,T,98,378900
249,44434466,T,2,378900
250,42933456,T,100,377800
251,39773058,T,324,378100
252,39773059,T,976,378100
253,39870571,T,100,378100
254,40027088,T,200,378500
255,40064072,T,500,378500
256,40223710,T,100,378500
257,41776521,T,500,378500
258,42033452,T,5,378300
259,42414238,T,100,378400
260,42415811,T,100,378400
261,42418957,T,100,378400
262,42423497,T,100,378400
263,42428137,T,200,378400
264,42428922,T,1100,378400
265,42440365,T,100,378400
266,43139206,T,200,378200
267,43400033,T,100,378000
268,43400033,T,1100,378000
269,44142940,T,100,378600
270,46349478,T,100,378800
271,46349485,T,100,378800
272,45563851,T,100,378400
273,46665375,T,1600,378400
274,47830494,T,850,378700
275,48004670,T,100,378400
276,48303409,T,200,378400
277,48508320,T,179,378400
278,48517841,T,76,378400
279,48517846,T,345,378400
280,48657233,T,200,378300
281,48679129,T,900,378300
282,48850282,T,31,377800
283,48850282,T,69,377800
284,49440636,T,300,377800
285,50192594,T,300,378400
286,50910772,T,100,378200
287,50785328,T,100,378100
288,50910772,T,100,378200
289,51987375,T,100,378200
290,54091379,T,100,378400
291,54091379,T,25,378400
292,54046461,T,100,378300
293,54075902,T,950,378300
294,54624736,T,4800,378100
295,54624938,T,200,378100
296,54847351,T,100,378100
297,55275175,T,1400,378200
298,55327667,T,1700,378200
299,56191632,T,45,378400
300,56686916,T,100,378600
301,56799286,T,23,378800
302,57354941,T,400,378300
303,56800960,T,100,378800
304,56904776,T,941,378700
305,34205140,T,100,379900
306,34384445,T,100,378400
307,34621175,T,100,379000
308,34697352,T,100,378900
309,34682343,T,100,378200
310,34906861,T,100,378500
311,34893379,T,100,378400
312,35106830,T,100,378400
313,35850429,T,100,378800
314,36241113,T,400,378500
315,36951693,T,100,377900
316,37745690,T,100,378000
317,37766265,T,1600,377800
318,38055011,T,100,377400
319,38124651,T,100,377500
320,38872379,T,300,378200
321,39400868,T,100,378200
322,39904715,T,1500,378100
323,41142401,T,200,378400
324,41142403,T,300,378400
325,41400478,T,100,378400
326,41805752,T,100,378400
327,42034734,T,400,378400
328,42846260,T,35,377900
329,42846260,T,65,377900
330,42999550,T,200,378000
331,43000845,T,273,378000
332,43816209,T,222,378300
333,43908905,T,600,378300
334,44466018,T,23,378700
335,44466144,T,777,378700
336,44437466,T,924,378800
337,44437536,T,200,378800
338,44437673,T,76,378800
339,45541440,T,700,378400
340,45565263,T,400,378400
341,45672984,T,300,378200
342,46061076,T,300,378200
343,46567977,T,200,378500
344,47498254,T,100,378900
345,56121955,T,500,378500
346,48879471,T,100,377800
347,49424822,T,300,378000
348,49419826,T,100,377900
349,54075832,T,2536,378300
350,57587805,T,100,378000
351,55105823,T,100,378300
352,55133040,T,100,378200
353,56135685,T,1900,378400
354,56718919,T,83,378700
355,56719921,T,500,378700
356,56720227,T,61,378700
357,56720227,T,100,378700
358,56721086,T,1300,378700
359,56721086,T,900,378700
360,57354941,T,100,378300
361,56904776,T,250,378700
362,57305639,T,100,378500
363,57543299,T,700,378300
364,57586785,T,100,378100
365,34261341,T,39,379800
366,34734707,T,100,378700
367,35000402,T,165,378300
368,35000403,T,35,378300
369,35775014,T,165,378900
370,35775275,T,235,378900
371,36157705,T,300,378500
372,36325047,T,300,378100
373,37169767,T,200,378100
374,37478583,T,100,377900
375,37559594,T,400,378000
376,38309571,T,100,378100
377,38382941,T,1100,378100
378,38382941,T,491,378100
379,38382942,T,1009,378100
380,38414589,T,100,377900
381,38939214,T,800,378300
382,38874779,T,100,378100
383,38874903,T,100,378100
384,38874910,T,100,378100
385,38874916,T,100,378100
386,39147939,T,300,378300
387,39406969,T,300,378300
388,39044172,T,5,378200
389,39439061,T,100,378100
390,39724448,T,100,378100
391,41103794,T,500,378300
392,41142394,T,100,378400
393,41170896,T,100,378700
394,42217930,T,338,378300
395,42235944,T,5000,378300
396,42933463,T,100,377800
397,43123056,T,700,378100
398,44439292,T,199,378800
399,44443610,T,1,378800
400,44763743,T,100,378700
401,44842124,T,302,378600
402,45672983,T,400,378200
403,46348335,T,200,378700
404,46561456,T,474,378600
405,46561456,T,1489,378600
406,46561472,T,100,378600
407,46561576,T,337,378600
408,47830450,T,100,378800
409,48238542,T,100,378400
410,49424822,T,100,378000
411,50110124,T,100,378300
412,52049892,T,2130,378200
413,52049892,T,70,378200
414,54760209,T,100,378100
415,56104469,T,100,378200
416,56731955,T,49,378900
417,56732265,T,51,378900
418,56674957,T,200,378500
419,56980507,T,200,378500
420,57553571,T,100,378400
421,57530468,T,300,378200
422,57578290,T,97,378200
423,57578290,T,300,378200
424,57578290,T,1203,378200
425,57543292,T,200,378300
426,57595063,T,186,377900
427,57595080,T,66,377900
428,57595086,T,148,377900
429,35063345,T,100,378100
430,35184192,T,200,378700
431,35317439,T,200,379200
432,35647548,T,400,379100
433,36220921,T,100,378400
434,36542725,T,500,378200
435,36990494,T,100,378300
436,37435238,T,100,377700
437,37421248,T,25,377900
438,38051885,T,100,377300
439,38279334,T,100,377900
440,38805926,T,100,378100
441,38939214,T,900,378300
442,39327109,T,100,378000
443,39327109,T,100,378000
444,39930177,T,100,378200
445,39904715,T,200,378100
446,40243743,T,62,378400
447,40244193,T,100,378400
448,40244648,T,100,378400
449,40244661,T,38,378400
450,40409629,T,541,378000
451,40650833,T,100,378000
452,41229880,T,200,378600
453,42033452,T,100,378300
454,42033453,T,100,378300
455,42067956,T,100,378500
456,42089452,T,300,378500
